index	guard	arm_identity	assertion	ordinal	status	failure_kind	reason
548	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	resolved_count		PASS		assertions reached
549	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
550	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
551	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
552	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	no_value_echo		PASS		assertions reached
553	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	http_status		PASS		assertions reached
554	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	upstream_calls		PASS		assertions reached
555	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	outbound_fields		PASS		assertions reached
556	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	resolved_count		PASS		assertions reached
557	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
558	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
559	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
560	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": false}"	no_value_echo		PASS		assertions reached
561	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	http_status		PASS		assertions reached
562	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	upstream_calls		PASS		assertions reached
563	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	outbound_fields		PASS		assertions reached
564	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	resolved_count		PASS		assertions reached
565	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
566	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
567	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
568	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""openai"", ""tools"": true}"	no_value_echo		PASS		assertions reached
569	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	http_status		PASS		assertions reached
570	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	upstream_calls		PASS		assertions reached
571	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	outbound_fields		PASS		assertions reached
572	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	resolved_count		PASS		assertions reached
573	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
574	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
575	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
576	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": false}"	no_value_echo		PASS		assertions reached
577	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	http_status		PASS		assertions reached
578	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	upstream_calls		PASS		assertions reached
579	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	outbound_fields		PASS		assertions reached
580	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	resolved_count		PASS		assertions reached
581	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
582	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'off'
- auto
+ off
"
583	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
584	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""off"", ""provider"": ""relay"", ""tools"": true}"	no_value_echo		PASS		assertions reached
585	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	http_status		PASS		assertions reached
586	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	upstream_calls		PASS		assertions reached
587	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	outbound_fields		PASS		assertions reached
588	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	resolved_count		PASS		assertions reached
589	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
590	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	effort		PASS		assertions reached
591	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
592	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": false}"	no_value_echo		PASS		assertions reached
593	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	http_status		PASS		assertions reached
594	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	upstream_calls		PASS		assertions reached
595	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	outbound_fields		PASS		assertions reached
596	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	resolved_count		PASS		assertions reached
597	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
598	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	effort		PASS		assertions reached
599	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
600	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""router"", ""tools"": true}"	no_value_echo		PASS		assertions reached
601	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	http_status		PASS		assertions reached
602	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	upstream_calls		PASS		assertions reached
603	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	outbound_fields		PASS		assertions reached
604	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	resolved_count		PASS		assertions reached
605	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
606	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	effort		PASS		assertions reached
607	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
608	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	no_value_echo		PASS		assertions reached
609	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	http_status		PASS		assertions reached
610	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	upstream_calls		PASS		assertions reached
611	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	outbound_fields		PASS		assertions reached
612	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	resolved_count		PASS		assertions reached
613	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
614	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	effort		PASS		assertions reached
615	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
616	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	no_value_echo		PASS		assertions reached
617	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	http_status		PASS		assertions reached
618	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	upstream_calls		PASS		assertions reached
619	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	outbound_fields		PASS		assertions reached
620	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	resolved_count		PASS		assertions reached
621	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
622	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	effort		PASS		assertions reached
623	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
624	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": false}"	no_value_echo		PASS		assertions reached
625	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	http_status		PASS		assertions reached
626	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	upstream_calls		PASS		assertions reached
627	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	outbound_fields		PASS		assertions reached
628	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	resolved_count		PASS		assertions reached
629	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
630	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	effort		PASS		assertions reached
631	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
632	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""openai"", ""tools"": true}"	no_value_echo		PASS		assertions reached
633	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	http_status		PASS		assertions reached
634	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	upstream_calls		PASS		assertions reached
635	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	outbound_fields		PASS		assertions reached
636	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	resolved_count		PASS		assertions reached
637	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
638	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	effort		PASS		assertions reached
639	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
640	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": false}"	no_value_echo		PASS		assertions reached
641	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	http_status		PASS		assertions reached
642	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	upstream_calls		PASS		assertions reached
643	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	outbound_fields		PASS		assertions reached
644	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	resolved_count		PASS		assertions reached
645	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
646	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	effort		PASS		assertions reached
647	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
648	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""auto"", ""provider"": ""relay"", ""tools"": true}"	no_value_echo		PASS		assertions reached
649	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	http_status		PASS		assertions reached
650	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	upstream_calls		PASS		assertions reached
651	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {'reasoning': {'enabled': True, 'effort': 'high'}}
- {'reasoning': {'enabled': True}}
+ {'reasoning': {'effort': 'high', 'enabled': True}}
?                ++++++++++++++++++
"
652	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	resolved_count		PASS		assertions reached
653	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
654	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	effort		FAIL	AssertionError	"'auto' != 'high'
- auto
+ high
"
655	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""diagnostic"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	diagnostic		FAIL	AssertionError	"Lists differ: [] != ['event=reasoning_object_ignored reason=no_control_fields']

Second list contains 1 additional elements.
First extra element 0:
'event=reasoning_object_ignored reason=no_control_fields'

- []
+ ['event=reasoning_object_ignored reason=no_control_fields']"
656	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""no_value_echo"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": false}"	no_value_echo		PASS		assertions reached
657	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""http_status"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	http_status		PASS		assertions reached
658	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""upstream_calls"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	upstream_calls		PASS		assertions reached
659	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""outbound_fields"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	outbound_fields		FAIL	AssertionError	"{'reasoning': {'enabled': True}} != {'reasoning': {'enabled': True, 'effort': 'high'}}
- {'reasoning': {'enabled': True}}
+ {'reasoning': {'effort': 'high', 'enabled': True}}
?                ++++++++++++++++++
"
660	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""resolved_count"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	resolved_count		PASS		assertions reached
661	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""source"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	source		FAIL	AssertionError	"'explicit_object' != 'panel'
- explicit_object
+ panel
"
662	test_T_THINK_02_05_auto	"{""arm"": ""05-enabled-null"", ""assertion"": ""effort"", ""panel"": ""high"", ""provider"": ""router"", ""tools"": true}"	effort		FAIL	AssertionError	"'auto' != 'high'
- auto
+ high
"
