index	guard	arm_identity	assertion	ordinal	status	failure_kind	reason
394	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
395	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
396	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
397	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
398	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
399	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
400	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
401	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
402	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
403	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
404	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
405	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
406	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
407	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
408	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
409	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
410	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
411	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
412	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
413	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
414	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
415	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
416	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
417	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
418	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
419	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
420	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
421	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
422	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
423	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
424	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
425	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
426	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
427	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
428	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
429	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
430	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
431	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
432	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
433	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
434	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
435	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
436	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
437	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
438	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
439	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
440	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
441	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
442	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
443	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""router"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
444	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
445	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
446	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
447	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
448	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
449	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
450	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
451	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
452	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
453	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
454	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
455	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
456	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
457	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
458	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
459	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
460	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
461	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
462	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
463	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
464	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
465	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
466	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
467	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
468	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
469	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
470	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
471	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
472	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
473	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
474	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
475	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
476	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
477	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
478	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
479	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
480	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
481	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
482	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
483	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
484	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
485	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
486	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
487	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
488	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
489	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
490	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
491	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""max"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
492	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
493	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
494	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
495	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
496	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
497	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""none"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
498	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	1	PASS		assertion satisfied
499	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	2	PASS		assertion satisfied
500	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertFalse	3	PASS		assertion satisfied
501	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	4	PASS		assertion satisfied
502	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertIsNotNone	5	PASS		assertion satisfied
503	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	6	PASS		assertion satisfied
504	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""minimal"", ""provider"": ""anthropic"", ""tools"": false}"	assertEqual	7	PASS		assertion satisfied
505	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
506	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
507	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
508	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
509	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
510	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
511	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""off"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
512	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
513	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
514	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
515	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
516	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
517	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
518	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
519	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""auto"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	8	PASS		assertion satisfied
520	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
521	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
522	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
523	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
524	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
525	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
526	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
527	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""low"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	8	PASS		assertion satisfied
528	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
529	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
530	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
531	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
532	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
533	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
534	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
535	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""medium"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	8	PASS		assertion satisfied
536	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
537	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
538	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
539	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
540	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
541	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
542	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	7	PASS		assertion satisfied
543	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""high"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	8	PASS		assertion satisfied
544	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	1	PASS		assertion satisfied
545	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	2	PASS		assertion satisfied
546	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertFalse	3	PASS		assertion satisfied
547	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertTrue	4	PASS		assertion satisfied
548	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertEqual	5	PASS		assertion satisfied
549	test_T_THINK_02_02_outbound	"{""arm"": ""object-outbound"", ""effort"": ""xhigh"", ""provider"": ""anthropic"", ""tools"": true}"	assertIsNotNone	6	PASS		assertion satisfied
